seed_defensive_op,func_name,var,security_sensitive_operation,security_sensitive_behavior,defensive_behavior
null-ptr-check,ath10k_wmi_tlv_op_gen_vdev_set_param,skb,ath10k_wmi_alloc_skb,"When ath10k_wmi_alloc_skb allocates memory for skb, it creates null pointer dereference risk because failure to allocate memory may result in skb being NULL.",The null-ptr-check is executed after the allocation to prevent null pointer dereference by returning an error if skb is NULL.
null-ptr-check,rtw89_pci_alloc_rx_rings,head,dma_alloc_coherent,"When dma_alloc_coherent allocates memory for head, it creates null pointer dereference risk because dma_alloc_coherent may return NULL if the allocation fails.",The null-ptr-check is executed after the allocation to prevent null pointer dereference by returning -ENOMEM if head is NULL.
null-ptr-check,audit_ip6,ih,skb_header_pointer,"When skb_header_pointer retrieves the header into ih, it creates null dereference risk because skb_header_pointer may return NULL if the header is not accessible.",The null-ptr-check is executed after the skb_header_pointer call to prevent null pointer dereference by returning false if ih is NULL.
null-ptr-check,evsel__tpebs_start_perf_record,record_argv,malloc,"When malloc allocates memory for record_argv, it creates null pointer dereference risk because malloc may return NULL if memory allocation fails.",The null-ptr-check is executed after the malloc call to prevent null pointer dereference by returning -ENOMEM if record_argv is NULL.
null-ptr-check,cmd_timechart,cpus_cstate_start_times,calloc,"When calloc allocates memory for cpus_cstate_start_times, it creates null pointer dereference risk because calloc may return NULL if memory allocation fails.",The null-ptr-check is executed after the allocation to prevent null pointer dereference by returning -ENOMEM if cpus_cstate_start_times is NULL.
null-ptr-check,pxa2xx_ac97_dev_probe,regs,platform_get_resource,"When platform_get_resource retrieves the resource for regs, it creates null pointer dereference risk because platform_get_resource may return NULL if the resource is not found.",The null-ptr-check is executed after the resource retrieval to prevent null pointer dereference by returning an error if regs is NULL.
null-ptr-check,clk_rk3576_probe,init_data,device_get_match_data,"When device_get_match_data() retrieves init_data, it creates null dereference risk because device_get_match_data() may return NULL.",The null-ptr-check is executed after the assignment to prevent null pointer dereference by returning -EINVAL if init_data is NULL.
null-ptr-check,powerpc_vpadtl__alloc_queue,vpaq,zalloc,"When zalloc allocates memory for vpaq, it creates null pointer dereference risk because zalloc may return NULL if memory allocation fails.",The null-ptr-check is executed after the allocation to prevent null pointer dereference by returning NULL if vpaq is NULL.
null-ptr-check,ath11k_wmi_pdev_peer_pktlog_filter,skb,ath11k_wmi_alloc_skb,"When ath11k_wmi_alloc_skb allocates memory for skb, it creates null pointer dereference risk because failure to allocate memory may result in skb being NULL.",The null-ptr-check is executed after the allocation to prevent null pointer dereference by returning -ENOMEM if skb is NULL.
null-ptr-check,vxlan_mdb_fill,nest,nla_nest_start_noflag,"When nla_nest_start_noflag is called on skb, it creates null pointer dereference risk because nla_nest_start_noflag may return NULL if skb is invalid.",The null-ptr-check is executed after the call to nla_nest_start_noflag to prevent null pointer dereference by returning an error if nest is NULL.
null-ptr-check,suffix_kstrtoull,value,kstrdup,"When kstrdup duplicates the string s into value, it creates null pointer dereference risk because kstrdup may return NULL on memory allocation failure.",The null-ptr-check is executed immediately after the kstrdup call to prevent null pointer dereference by returning -ENOMEM if value is NULL.
null-ptr-check,intel_gvt_create_idle_vgpu,vgpu,vzalloc,"When vzalloc allocates memory for vgpu, it creates null pointer dereference risk because vzalloc may return NULL on memory allocation failure.",The null-ptr-check is executed immediately after allocation to prevent null pointer dereference by returning an error pointer if vgpu is NULL.
null-ptr-check,dmfe_init_one,dev,alloc_etherdev,"When alloc_etherdev allocates memory for dev, it creates null pointer dereference risk because alloc_etherdev may return NULL on failure.",The null-ptr-check is executed after the allocation to prevent null pointer dereference by returning an error code if dev is NULL.
null-ptr-check,get_proc_status_value,fp,fopen,"When fopen opens a file for fp, it creates null pointer dereference risk because fopen may return NULL if the file cannot be opened.",The null-ptr-check is executed after the fopen call to prevent null pointer dereference by returning early if fp is NULL.
null-ptr-check,ppl_load_distributed,page,alloc_page,"When alloc_page allocates memory for page, it creates null pointer dereference risk because alloc_page may return NULL on failure.",The null-ptr-check is executed after the allocation to prevent null pointer dereference by returning -ENOMEM if page is NULL.
null-ptr-check,efct_device_alloc,efct,kzalloc_node,"When kzalloc_node allocates memory for efct, it creates null pointer dereference risk because kzalloc_node may return NULL if memory allocation fails.",The null-ptr-check is executed after the allocation to prevent null pointer dereference by returning early if efct is NULL.
null-ptr-check,ovs_alloc_percpu_storage,ovs_pcpu_storage,alloc_percpu,"When alloc_percpu allocates memory for ovs_pcpu_storage, it creates null pointer dereference risk because alloc_percpu may return NULL if memory allocation fails.",The null-ptr-check is executed after the allocation to prevent null pointer dereference by returning -ENOMEM if ovs_pcpu_storage is NULL.
null-ptr-check,vic_set_wake,v,vic_from_irq,"When vic_from_irq(d->irq) retrieves a pointer for v, it creates null dereference risk because vic_from_irq may return NULL if the irq is invalid.",The null-ptr-check is executed after the assignment to prevent null pointer dereference by returning -EINVAL if v is NULL.
null-ptr-check,get_old_pmd,pud,get_old_pud,"When get_old_pud is called on mm and addr, it creates null dereference risk because get_old_pud may return NULL.",The null-ptr-check is executed after the call to get_old_pud to prevent null pointer dereference by returning NULL if pud is NULL.
null-ptr-check,fdomain_create,chip,fdomain_identify,"When fdomain_identify(base) assigns to chip, it creates null dereference risk because fdomain_identify may return NULL.",The null-ptr-check is executed after the assignment to prevent null pointer dereference by returning NULL if chip is NULL.
null-ptr-check,hws_definer_conv_misc2,curr_fc,hws_definer_flex_parser_handler,"When hws_definer_flex_parser_handler is called on caps->flex_parser_id_mpls_over_gre or caps->flex_parser_id_mpls_over_udp, it creates null pointer dereference risk because hws_definer_flex_parser_handler may return NULL if the parser ID is invalid.",The null-ptr-check is executed after calling hws_definer_flex_parser_handler to prevent null pointer dereference by returning -EINVAL if curr_fc is NULL.
