sample_index,seed_defensive_op,func_name,var,security_sensitive_operation,sample_reason,source_kind,source_reference,code_excerpt
19,clk_put,imx6q_1588_init,enet_ref,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static void __init imx6q_1588_init(void) { struct device_node *np; struct clk *ptp_clk, *fec_enet_ref; struct clk *enet_ref; struct regmap *gpr; u32 clksel; np = of_find_compatible"
20,clk_put,atmel_lcdfb_probe,sinfo->lcdc_clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static int atmel_lcdfb_probe(struct platform_device *pdev) { struct device *dev = &pdev->dev; struct fb_info *info; struct atmel_lcdfb_info *sinfo; struct resource *regs = NULL; st
21,clk_put,tegra_dc_rgb_probe,rgb->pll_d_out0,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"int tegra_dc_rgb_probe(struct tegra_dc *dc) { struct device_node *np; struct tegra_rgb *rgb; int err; np = of_get_child_by_name(dc->dev->of_node, ""rgb""); if (!np) return -ENODEV; e"
22,clk_put,load_one_timing_from_dt,timing->parent,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int load_one_timing_from_dt(struct tegra_clk_emc *tegra, struct emc_timing *timing, struct device_node *node) { int err, i; u32 tmp; err = of_property_read_u32(node, ""clock-"
23,clk_put,clk_test_multiple_parents_mux_has_parent,parent,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static void clk_test_multiple_parents_mux_has_parent(struct kunit *test) { struct clk_multiple_parent_ctx *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct clk *clk = clk_hw_
24,clk_put,clk_test_get_rate,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static void clk_test_get_rate(struct kunit *test) { struct clk_dummy_context *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct clk *clk = clk_hw_get_clk(hw, NULL); unsigned l"
25,clk_put,armada_8k_get_sharing_cpus,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static void __init armada_8k_get_sharing_cpus(struct clk *cur_clk, struct cpumask *cpumask) { int cpu; for_each_present_cpu(cpu) { struct device *cpu_dev; struct clk *clk; cpu_dev "
26,clk_put,alchemy_setup_uarts,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static void __init alchemy_setup_uarts(int ctype) { long uartclk; int s = sizeof(struct plat_serial8250_port); int c = alchemy_get_uarts(ctype); struct plat_serial8250_port *ports;
27,clk_put,spear_cpufreq_probe,spear_cpufreq.clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int spear_cpufreq_probe(struct platform_device *pdev) { struct device_node *np; struct cpufreq_frequency_table *freq_tbl; u32 val; int cnt, ret, i = 0; np = of_cpu_device_no"
28,clk_put,db1300_dev_setup,c,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"int __init db1300_dev_setup(void) { int swapped, cpldirq; struct clk *c; /* setup CPLD IRQ muxer */ cpldirq = au1300_gpio_to_irq(AU1300_PIN_EXTCLK1); irq_set_irq_type(cpldirq, IRQ_"
29,clk_put,clk_range_test_set_range_set_rate_lower,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static void clk_range_test_set_range_set_rate_lower(struct kunit *test) { struct clk_dummy_context *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct clk *clk = clk_hw_get_clk
30,clk_put,jh7110_pll0_clk_notifier_cb,osc,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int jh7110_pll0_clk_notifier_cb(struct notifier_block *nb, unsigned long action, void *data) { struct jh71x0_clk_priv *priv = container_of(nb, struct jh71x0_clk_priv, pll_cl"
31,clk_put,jh7110_syscrg_probe,pllclk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int __init jh7110_syscrg_probe(struct platform_device *pdev) { struct jh71x0_clk_priv *priv; unsigned int idx; int ret; struct clk *pllclk; priv = devm_kzalloc(&pdev->dev, s"
32,clk_put,clk_test_single_parent_mux_set_range_round_rate_parent_only,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static void clk_test_single_parent_mux_set_range_round_rate_parent_only(struct kunit *test) { struct clk_single_parent_ctx *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct c
33,clk_put,sun4i_ps2_probe,drvdata->clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static int sun4i_ps2_probe(struct platform_device *pdev) { struct resource *res; /* IO mem resources */ struct sun4i_ps2data *drvdata; struct serio *serio; struct device *dev = &pd
34,clk_put,keystone_timer_init,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int __init keystone_timer_init(struct device_node *np) { struct clock_event_device *event_dev = &timer.event_dev; unsigned long rate; struct clk *clk; int irq, error; irq = "
35,clk_put,mvebu_clk_gating_setup,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"void __init mvebu_clk_gating_setup(struct device_node *np, const struct clk_gating_soc_desc *desc) { struct clk *clk; void __iomem *base; const char *default_parent = NULL; int n; "
36,clk_put,cpg_mstp_attach_dev,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"int cpg_mstp_attach_dev(struct generic_pm_domain *unused, struct device *dev) { struct device_node *np = dev->of_node; struct of_phandle_args clkspec; struct clk *clk; int i = 0; i"
37,clk_put,sxgbe_drv_probe,priv->sxgbe_clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"struct sxgbe_priv_data *sxgbe_drv_probe(struct device *device, struct sxgbe_plat_data *plat_dat, void __iomem *addr) { struct sxgbe_priv_data *priv; struct net_device *ndev; int re"
38,clk_put,n810_soc_init,sys_clkout2,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int __init n810_soc_init(void) { int err; struct device *dev; if (!of_have_populated_dt() || (!of_machine_is_compatible(""nokia,n810"") && !of_machine_is_compatible(""nokia,n81"
39,clk_put,amba_get_enable_pclk,pcdev->pclk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int amba_get_enable_pclk(struct amba_device *pcdev) { int ret; pcdev->pclk = clk_get(&pcdev->dev, ""apb_pclk""); if (IS_ERR(pcdev->pclk)) return PTR_ERR(pcdev->pclk); ret = cl"
40,clk_put,s3c_usb_otgphy_init,xusbxti,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int s3c_usb_otgphy_init(struct platform_device *pdev) { struct clk *xusbxti; u32 phyclk; writel(readl(S3C64XX_OTHERS) | S3C64XX_OTHERS_USBMASK, S3C64XX_OTHERS); /* set clock"
41,clk_put,omap2xxx_clkt_vps_late_init,c,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static void omap2xxx_clkt_vps_late_init(void) { struct clk *c; c = clk_get(NULL, ""sys_ck""); if (IS_ERR(c)) { WARN(1, ""could not locate sys_ck\n""); } else { sys_ck_rate = clk_get_ra"
42,clk_put,ptp_qoriq_auto_config,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int ptp_qoriq_auto_config(struct ptp_qoriq *ptp_qoriq, struct device_node *node) { struct clk *clk; u64 freq_comp; u64 max_adj; u32 nominal_freq; u32 remainder = 0; u32 clk_"
43,clk_put,clk_range_test_multiple_set_range_rate_minimized,user2,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static void clk_range_test_multiple_set_range_rate_minimized(struct kunit *test) { struct clk_dummy_context *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct clk *clk = clk_h
44,clk_put,__set_clk_rates,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int __set_clk_rates(struct device_node *node, bool clk_supplier) { struct of_phandle_args clkspec; int rc, count, count_64, index; struct clk *clk; u64 *rates_64 __free(kfre"
45,clk_put,clk_leaf_mux_set_rate_parent_determine_rate_test,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static void clk_leaf_mux_set_rate_parent_determine_rate_test(struct kunit *test) { struct clk_leaf_mux_ctx *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct clk *clk = clk_hw
46,clk_put,clk_test_multiple_parents_mux_get_parent,parent,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static void clk_test_multiple_parents_mux_get_parent(struct kunit *test) { struct clk_multiple_parent_ctx *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct clk *clk = clk_hw_
47,clk_put,sysc_add_named_clock_from_child,clock,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int sysc_add_named_clock_from_child(struct sysc *ddata, const char *name, const char *optfck_name) { struct device_node *np = ddata->dev->of_node; struct device_node *child;"
48,clk_put,ti_bandgap_probe,bgp->div_clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int ti_bandgap_probe(struct platform_device *pdev) { struct ti_bandgap *bgp; int clk_rate, ret, i; bgp = ti_bandgap_build(pdev); if (IS_ERR(bgp)) { dev_err(&pdev->dev, ""fail"
49,clk_put,lpc32xx_clocksource_init,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int __init lpc32xx_clocksource_init(struct device_node *np) { void __iomem *base; unsigned long rate; struct clk *clk; int ret; clk = of_clk_get_by_name(np, ""timerclk""); if "
50,clk_put,ltq_pci_startup,clk_pci,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int ltq_pci_startup(struct platform_device *pdev) { struct device_node *node = pdev->dev.of_node; const __be32 *req_mask, *bus_clk; u32 temp_buffer; int error; /* get our cl"
51,clk_put,g762_of_clock_enable,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static int g762_of_clock_enable(struct i2c_client *client) { struct g762_data *data; unsigned long clk_freq; struct clk *clk; int ret; if (!client->dev.of_node) return 0; data = i2
52,clk_put,ingenic_tcu_setup_cevt,timer->clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static int ingenic_tcu_setup_cevt(unsigned int cpu) { struct ingenic_tcu *tcu = ingenic_tcu; struct ingenic_tcu_timer *timer = &tcu->timers[cpu]; unsigned int timer_virq; struct ir
53,clk_put,g2d_probe,dev->gate,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int g2d_probe(struct platform_device *pdev) { struct g2d_dev *dev; struct video_device *vfd; const struct of_device_id *of_id; int ret = 0; dev = devm_kzalloc(&pdev->dev, si"
54,clk_put,rj54n1_probe,rj54n1->clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static int rj54n1_probe(struct i2c_client *client) { struct rj54n1 *rj54n1; struct i2c_adapter *adapter = client->adapter; struct rj54n1_pdata *rj54n1_priv; int ret; if (!client->d
55,clk_put,clk_range_test_set_range_round_rate_lower,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static void clk_range_test_set_range_round_rate_lower(struct kunit *test) { struct clk_dummy_context *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct clk *clk = clk_hw_get_c
56,clk_put,starfive_intc_probe,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int starfive_intc_probe(struct platform_device *pdev, struct device_node *parent) { struct device_node *intc = pdev->dev.of_node; struct starfive_irq_chip *irqc; struct rese"
57,clk_put,m66592_probe,m66592->clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int m66592_probe(struct platform_device *pdev) { struct resource *res, *ires; void __iomem *reg = NULL; struct m66592 *m66592 = NULL; char clk_name[8]; int ret = 0; int i; r"
58,clk_put,clk_test_single_parent_mux_set_range_round_rate_parent_smaller,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static void clk_test_single_parent_mux_set_range_round_rate_parent_smaller(struct kunit *test) { struct clk_single_parent_ctx *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struc
59,clk_put,esdhc_init,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static void esdhc_init(struct platform_device *pdev, struct sdhci_host *host) { const struct of_device_id *match; struct sdhci_pltfm_host *pltfm_host; struct sdhci_esdhc *esdhc; st"
60,clk_put,davinci_psc_reset_of_xlate,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int davinci_psc_reset_of_xlate(struct reset_controller_dev *rcdev, const struct of_phandle_args *reset_spec) { struct of_phandle_args clkspec = *reset_spec; /* discard const"
61,clk_put,arch_clk_init,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"int __init arch_clk_init(void) { struct clk *clk; int i, ret = 0; cpg_clk_init(); clk = clk_get(NULL, ""master_clk""); for (i = 0; i < ARRAY_SIZE(sh7763_onchip_clocks); i++) { struct"
62,clk_put,qcom_cpufreq_hw_driver_probe,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static int qcom_cpufreq_hw_driver_probe(struct platform_device *pdev) { struct clk_hw_onecell_data *clk_data; struct device *dev = &pdev->dev; struct device *cpu_dev; struct clk *c
63,clk_put,mpc512x_psc_fifoc_init,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int __init mpc512x_psc_fifoc_init(void) { int err; struct device_node *np; struct clk *clk; /* default error code, potentially overwritten by clock calls */ err = -ENODEV; n"
64,clk_put,qcom_osm_l3_probe,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static int qcom_osm_l3_probe(struct platform_device *pdev) { u32 info, src, lval, i, prev_freq = 0, freq; static unsigned long hw_rate, xo_rate; struct qcom_osm_l3_icc_provider *qp"
65,clk_put,clk_mux_no_reparent_set_rate,other_parent,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static void clk_mux_no_reparent_set_rate(struct kunit *test) { struct clk_multiple_parent_ctx *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct clk *clk = clk_hw_get_clk(hw, "
66,clk_put,simpledrm_device_init_clocks,clock,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,static int simpledrm_device_init_clocks(struct simpledrm_device *sdev) { struct drm_device *dev = &sdev->sysfb.dev; struct platform_device *pdev = to_platform_device(dev->dev); str
67,clk_put,clk_test_set_set_get_rate,clk,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static void clk_test_set_set_get_rate(struct kunit *test) { struct clk_dummy_context *ctx = test->priv; struct clk_hw *hw = &ctx->hw; struct clk *clk = clk_hw_get_clk(hw, NULL); un"
68,clk_put,omap_mpu_timer_init,ck_ref,,deterministic_random_fill,defensive_code_context,contexts/clk_put.json,"static void __init omap_mpu_timer_init(void) { struct clk *ck_ref = clk_get(NULL, ""ck_ref""); unsigned long rate; BUG_ON(IS_ERR(ck_ref)); rate = clk_get_rate(ck_ref); clk_put(ck_ref"
